Restaurant_id,Name,Latitude,Longtitude,Phone,Image_url,Address_1,Address_2,Address_3,City,State,Zip,Price,Yelp_rating,Yelp_url,Yelp_review_count
kukuri-houston,Kukuri,29.7682,-95.37761,+13462344060,https://s3-media3.fl.yelpcdn.com/bphoto/fXINAuhW0vHMvgQs3qHwuw/o.jpg,1902 Washington Ave,Unit C, ,Houston,TX,77007,$$$$,4.5,https://www.yelp.com/biz/kukuri-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,20.0
pappys-cafe-houston,Pappy's Cafe,29.78352,-95.5116199,+17138271811,https://s3-media4.fl.yelpcdn.com/bphoto/57z00d9xE0yhVAoobPBY8w/o.jpg,9041 Katy Fwy,,,Houston,TX,77024,$$,4.0,https://www.yelp.com/biz/pappys-cafe-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,207.0
brookstreet-bar-b-que-houston-2,Brookstreet Bar-B-Que,29.7460823059,-95.3914413452,+17132343165,https://s3-media3.fl.yelpcdn.com/bphoto/iY7KTRdPDrn_JcyVWAbugg/o.jpg,1009 Missouri St,, ,Houston,TX,77006,$$,4.0,https://www.yelp.com/biz/brookstreet-bar-b-que-houston-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,229.0
polonia-restaurant-houston-3,Polonia Restaurant,29.80591,-95.5240199,+17134649900,https://s3-media1.fl.yelpcdn.com/bphoto/jeIL4S2DONzKuPLTPaDyhw/o.jpg,1780 Blalock Rd,,,Houston,TX,77080,$$,4.5,https://www.yelp.com/biz/polonia-restaurant-houston-3?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,121.0
sparkles-hamburger-spot-houston-3,Sparkle's Hamburger Spot,29.8101501465,-95.3282089233,+18326494372,https://s3-media2.fl.yelpcdn.com/bphoto/5UQID1qhythxrqN7ZwVQ0w/o.jpg,5510 Hirsch Rd,,,Houston,TX,77026,$,4.5,https://www.yelp.com/biz/sparkles-hamburger-spot-houston-3?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,5.0
saeeds-mediterranean-grill-houston-3,Saeed's Mediterranean Grill,29.7709059217,-95.6121378638,+18322969286,https://s3-media1.fl.yelpcdn.com/bphoto/Iy_c6Osayep04fnD6vPQJA/o.jpg,14779 Memorial Dr,, ,Houston,TX,77079,$$,4.5,https://www.yelp.com/biz/saeeds-mediterranean-grill-houston-3?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,54.0
maclanes-cafe-houston,Maclane's Cafe,29.7555166,-95.4977158,+18325167474,https://s3-media1.fl.yelpcdn.com/bphoto/KhheDKgXprOJ9Ju8jH9CFg/o.jpg,6395 Woodway Dr,, ,Houston,TX,77057,$$,4.5,https://www.yelp.com/biz/maclanes-cafe-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,49.0
just-dinner-houston-2,Just Dinner,29.7484951019,-95.4019088745,+17138070077,https://s3-media4.fl.yelpcdn.com/bphoto/yGghx-vO_IWytz3R0_q-gA/o.jpg,1915 Dunlavy St,,,Houston,TX,77006,$$$,4.0,https://www.yelp.com/biz/just-dinner-houston-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,298.0
le-pams-house-of-creole-houston,Le' Pam's House of Creole,30.0122284519,-95.4550204124,+12814441464,https://s3-media3.fl.yelpcdn.com/bphoto/RNmh5AWuQA3jp_aT2wH_AQ/o.jpg,1644 Fm 1960 W,Ste A,,Houston,TX,77090,$$,5.0,https://www.yelp.com/biz/le-pams-house-of-creole-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,388.0
banh-mi-etc-houston,Banh Mi ETC,29.901562,-95.552567,+18326047948,https://s3-media2.fl.yelpcdn.com/bphoto/v-sn6lnQvmolvBQJntAOkA/o.jpg,9211 W Rd,Ste 145, ,Houston,TX,77064,$,4.0,https://www.yelp.com/biz/banh-mi-etc-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,69.0
surya-india-houston,Surya India,29.7685441737,-95.410217084,+17138646667,https://s3-media3.fl.yelpcdn.com/bphoto/j0HI3Z2v7kdql1A58a0ugA/o.jpg,700 Durham Dr,Ste 200,,Houston,TX,77007,$$,4.0,https://www.yelp.com/biz/surya-india-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,155.0
island-sizzler-jamaican-rum-bar-and-grill-houston,Island Sizzler Jamaican Rum Bar & Grill,29.6848145416,-95.3992502646,+17133785375,https://s3-media1.fl.yelpcdn.com/bphoto/yt85fztg04N6ummF6FUhtw/o.jpg,2114 Holly Hall St,,,Houston,TX,77054,$$,4.0,https://www.yelp.com/biz/island-sizzler-jamaican-rum-bar-and-grill-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,249.0
brenners-steakhouse-on-the-bayou-houston,Brenner's on the Bayou,29.7595459124,-95.419913892,+17138684444,https://s3-media1.fl.yelpcdn.com/bphoto/D0JS79U0jXxtwXZ1ZwOhvA/o.jpg,1 Birdsall St,,,Houston,TX,77007,$$$,4.0,https://www.yelp.com/biz/brenners-steakhouse-on-the-bayou-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,441.0
noodles-and-company-houston-2,Noodles & Company,29.65086,-95.25252,+18328315920,https://s3-media3.fl.yelpcdn.com/bphoto/iYdNQEcXEKQVfMOlhlEh8Q/o.jpg,9820 Gulf Fwy,Ste A11,,Houston,TX,77034,$,4.5,https://www.yelp.com/biz/noodles-and-company-houston-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,126.0
midtown-grill-houston,Midtown Grill,29.721737,-95.3676784,+18324209491,https://s3-media1.fl.yelpcdn.com/bphoto/VNUZxDtjwNYDdmg707B4OA/o.jpg,4704 Ennis St,,,Houston,TX,77004,$,4.5,https://www.yelp.com/biz/midtown-grill-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,14.0
reggae-hut-houston,Reggae Hut,29.7264276,-95.3776415,+17135207171,https://s3-media2.fl.yelpcdn.com/bphoto/Vk7xgEBz3kVyJ_vT7ZGNWg/o.jpg,4814 Almeda Rd,,,Houston,TX,77004,$$,4.0,https://www.yelp.com/biz/reggae-hut-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,269.0
la-macro-houston-7,La Macro,29.78554,-95.36813,+18326184611,https://s3-media4.fl.yelpcdn.com/bphoto/JFRKNSxu0S2mW8Fs37dWQA/o.jpg,310 North St,, ,Houston,TX,77009,$,4.0,https://www.yelp.com/biz/la-macro-houston-7?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,21.0
huynh-restaurant-houston,Huynh Restaurant,29.7519133,-95.3551356,+17132248964,https://s3-media3.fl.yelpcdn.com/bphoto/Rns1HmDNOWuGlirFg9FITA/o.jpg,912 St Emanuel St,,,Houston,TX,77003,$$,4.0,https://www.yelp.com/biz/huynh-restaurant-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,616.0
a-little-seoul-houston-2,A Little Seoul,29.7945126,-95.5383764,+18322739980,https://s3-media2.fl.yelpcdn.com/bphoto/xN_6Zw5PAybktGTX9AujZw/o.jpg,1415 Murray Bay St,, ,Houston,TX,77080,$$,4.5,https://www.yelp.com/biz/a-little-seoul-houston-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,30.0
house-of-pies-houston-4,House of Pies,29.614737,-95.218319,+18322037549,https://s3-media1.fl.yelpcdn.com/bphoto/4Ecsr9Mz4_93Dip3BU3YrA/o.jpg,11311 Fuqua St,, ,Houston,TX,77089,$$,3.5,https://www.yelp.com/biz/house-of-pies-houston-4?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,90.0
shepherd-park-draught-house-houston,Shepherd Park Draught House,29.8175785297,-95.4099878698,+18327671380,https://s3-media1.fl.yelpcdn.com/bphoto/1Vvn7X41XQGESQ_f6MTIoQ/o.jpg,3402 N Shepherd Dr,,,Houston,TX,77018,$$,4.0,https://www.yelp.com/biz/shepherd-park-draught-house-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,306.0
two-brothers-smokin-oak-kitchen-houston-2,Two Brothers Smokin Oak Kitchen,29.67293,-95.4445,+18328759951,https://s3-media3.fl.yelpcdn.com/bphoto/SKXZgdqOcef3egvomOY8DA/o.jpg,4101 W Bellfort St,,,Houston,TX,77025,$,5.0,https://www.yelp.com/biz/two-brothers-smokin-oak-kitchen-houston-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,14.0
treebeards-houston,Treebeards,29.7621854179,-95.3618420932,+17132282622,https://s3-media2.fl.yelpcdn.com/bphoto/IKVYktav_W13ZJ3HNx1TBQ/o.jpg,315 Travis St,,,Houston,TX,77002,$,4.0,https://www.yelp.com/biz/treebeards-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,165.0
mias-table-houston,Mia's Table,29.7372283936,-95.4173278809,+17135226427,https://s3-media4.fl.yelpcdn.com/bphoto/Ws1oae3h2V6lWNaA8fOj2Q/o.jpg,3131 Argonne St,,,Houston,TX,77098,$$,4.0,https://www.yelp.com/biz/mias-table-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,412.0
double-apple-grill-houston-3,Double Apple Grill,29.73105,-95.4994,+18328318124,https://s3-media3.fl.yelpcdn.com/bphoto/9Boh8P_6FORs7vgZZH9eHw/o.jpg,6423 Richmond Ave,,,Houston,TX,77057,$,4.5,https://www.yelp.com/biz/double-apple-grill-houston-3?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,115.0
asahi-sushi-houston,Asahi Sushi,29.68877,-95.4131533,+17136647686,https://s3-media3.fl.yelpcdn.com/bphoto/vmUVx3jdSgmNyz1vIFgO1A/o.jpg,8236 Kirby Dr,Ste 200,,Houston,TX,77054,$$,4.0,https://www.yelp.com/biz/asahi-sushi-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,250.0
hanz-diner-houston,Hanz Diner,29.9211406708,-95.4105377197,+12814068777,https://s3-media3.fl.yelpcdn.com/bphoto/k98xIoQ_q_jpFVvGSJEIbQ/o.jpg,185 W Dyna Dr,,,Houston,TX,77037,$,4.5,https://www.yelp.com/biz/hanz-diner-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,76.0
pappas-burger-houston-3,Pappas Burger,29.6527276019,-95.277793172,+12816576168,https://s3-media2.fl.yelpcdn.com/bphoto/DO1qVUSudllLPQqgG6zJZg/o.jpg,7800 Airport Blvd,Ste C14,,Houston,TX,77061,$$,4.0,https://www.yelp.com/biz/pappas-burger-houston-3?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,287.0
pampa-grill-and-market-houston-2,Pampa Grill & Market,29.8125151,-95.5429566,+17137220666,https://s3-media1.fl.yelpcdn.com/bphoto/34gnw7qng3yxpMzu4yx6SA/o.jpg,10111 Hammerly Blvd,,,Houston,TX,77080,$$,4.5,https://www.yelp.com/biz/pampa-grill-and-market-houston-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,112.0
dona-maria-houston,Dona Maria,29.757866,-95.343092,+17132243317,https://s3-media1.fl.yelpcdn.com/bphoto/zpemtVIlBTx_chbUEjoKAw/o.jpg,2601 Navigation Blvd,,,Houston,TX,77003,$,4.5,https://www.yelp.com/biz/dona-maria-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,66.0
luna-pizzeria-houston,Luna Pizzeria,29.7350980889,-95.4177527502,+18327676338,https://s3-media2.fl.yelpcdn.com/bphoto/1Rr6aKJ66hBe9wvZhbBXDA/o.jpg,3435 Kirby Dr,,,Houston,TX,77098,$$,4.5,https://www.yelp.com/biz/luna-pizzeria-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,678.0
aroy-dee-thai-cuisine-houston,Aroy Dee Thai Cuisine,29.87951,-95.52509,+18322431414,https://s3-media3.fl.yelpcdn.com/bphoto/Eycshe3We7ipaNqGKmaYmA/o.jpg,7239 Fairbanks N Houston Rd,Ste 5,,Houston,TX,77040,$,4.5,https://www.yelp.com/biz/aroy-dee-thai-cuisine-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,69.0
taste-of-the-caribbean-houston,Taste of The Caribbean,29.97828,-95.43507,+16316330054,https://s3-media3.fl.yelpcdn.com/bphoto/QCZa38j7arPlQ2gwYJKQQA/o.jpg,13331 Kuykendahl Rd,Ste 117,,Houston,TX,77090,$$,4.5,https://www.yelp.com/biz/taste-of-the-caribbean-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,32.0
the-barking-pig-houston,The Barking Pig,29.806879,-95.429473,+17137019150,https://s3-media3.fl.yelpcdn.com/bphoto/hItRyPBAzh5LST_astXhOg/o.jpg,2307 Ella Blvd,,,Houston,TX,77008,$$,3.5,https://www.yelp.com/biz/the-barking-pig-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,153.0
hops-meet-barley-houston,Hops Meet Barley,29.7381569409,-95.4148636758,+18327675167,https://s3-media4.fl.yelpcdn.com/bphoto/hTKJ8CINHYa0apv-wL1AJQ/o.jpg,2245 W Alabama St,, ,Houston,TX,77098,$$,4.0,https://www.yelp.com/biz/hops-meet-barley-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,89.0
nee-hao-restaurant-houston,Nee Hao Restaurant,29.94046,-95.30383,+12814423402,https://s3-media3.fl.yelpcdn.com/bphoto/bBlVxii5jTHaEZXaLQeYFA/o.jpg,5797 N Sam Houston Pkwy E,,,Houston,TX,77032,$,4.0,https://www.yelp.com/biz/nee-hao-restaurant-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,116.0
seasons-52-houston-2,Seasons 52,29.7804612887,-95.5618652728,+17134645252,https://s3-media2.fl.yelpcdn.com/bphoto/fDgsZ-zWSb9qFfQV8a7wpw/o.jpg,842 W Sam Houston Pkwy N,,,Houston,TX,77024,$$,4.0,https://www.yelp.com/biz/seasons-52-houston-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,231.0
masraffs-houston,Masraff's,29.7481237487,-95.4608197406,+17133551975,https://s3-media1.fl.yelpcdn.com/bphoto/gSSLlYihkqHfIkoZkRzZpQ/o.jpg,1753 Post Oak Blvd,,,Houston,TX,77056,$$$,4.5,https://www.yelp.com/biz/masraffs-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,686.0
pho-hai-houston,Pho Hai,29.651027,-95.2520303,+17132390344,https://s3-media3.fl.yelpcdn.com/bphoto/eA4JMw0mOjsogewoIooenw/o.jpg,9820 Gulf Fwy,Ste B1,,Houston,TX,77034,$,4.0,https://www.yelp.com/biz/pho-hai-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,73.0
bcn-taste-and-tradition-houston,BCN Taste & Tradition,29.7349309,-95.390075,+18328343411,https://s3-media4.fl.yelpcdn.com/bphoto/uN9QlKnHUpBr9CaPpn3o-w/o.jpg,4210 Roseland St,,,Houston,TX,77006,$$$,4.5,https://www.yelp.com/biz/bcn-taste-and-tradition-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,181.0
fajitas-a-go-go-houston,Fajitas A Go Go,29.7237821167,-95.4189620912,+17136610501,https://s3-media3.fl.yelpcdn.com/bphoto/xut4_c6Vz4i5N2kpDHsfTQ/o.jpg,5404 Kirby Dr,,,Houston,TX,77005,$$,4.5,https://www.yelp.com/biz/fajitas-a-go-go-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,179.0
mia-bella-trattoria-houston-14,Mia Bella Trattoria,29.73234,-95.43718,+17133937340,https://s3-media1.fl.yelpcdn.com/bphoto/7i_Om_o5DIKUUDblkjp1Eg/o.jpg,3773 Richmond Ave, , ,Houston,TX,77046,$$,4.5,https://www.yelp.com/biz/mia-bella-trattoria-houston-14?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,38.0
pappasitos-cantina-houston-2,Pappasito's Cantina,29.773524,-95.2292976,+17134558378,https://s3-media2.fl.yelpcdn.com/bphoto/9QOG5zDBn_xWPdUGRpDS-w/o.jpg,11831 I 10 E,,,Houston,TX,77029,$$,3.5,https://www.yelp.com/biz/pappasitos-cantina-houston-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,84.0
fresh-off-the-bowl-houston,Fresh Off the Bowl,29.6787143328,-95.4784204219,+18329257774,https://s3-media1.fl.yelpcdn.com/bphoto/nsmao5ftM290QQICbmCd3A/o.jpg,80 Braeswood Square,, ,Houston,TX,77096,$$,3.5,https://www.yelp.com/biz/fresh-off-the-bowl-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,50.0
potente-houston,Potente,29.7572378866,-95.3574474901,+17132371515,https://s3-media1.fl.yelpcdn.com/bphoto/ysXBcx8zK1C_QYgXR4urKA/o.jpg,1515 Texas Ave, ,,Houston,TX,77002,$$$,4.0,https://www.yelp.com/biz/potente-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,29.0
jonathans-the-rub-houston,Jonathan's The Rub,29.7819051,-95.5128708,+17134658200,https://s3-media3.fl.yelpcdn.com/bphoto/MPxQJqeiNvpVMKh60jWEEw/o.jpg,9061 Gaylord St,,,Houston,TX,77024,$$$,4.0,https://www.yelp.com/biz/jonathans-the-rub-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,285.0
bovine-and-barley-houston,Bovine & Barley,29.7611427307,-95.3619766235,+18327425683,https://s3-media1.fl.yelpcdn.com/bphoto/SJq0jpZx9FUFMcQSEbMp6Q/o.jpg,416 Main St,,,Houston,TX,77002,$$,3.5,https://www.yelp.com/biz/bovine-and-barley-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,187.0
calliopes-houston,Calliope's,29.6561049663,-95.5095035906,+17137732099,https://s3-media1.fl.yelpcdn.com/bphoto/mksxLxhqPaQtzWWbMVHkmg/o.jpg,7590 W Bellfort Ave, ,,Houston,TX,77071,$$,4.0,https://www.yelp.com/biz/calliopes-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,128.0
the-branch-houston-2,The Branch,29.8032418905,-95.4815851491,+18326236725,https://s3-media1.fl.yelpcdn.com/bphoto/0SLXYNK48eeQx1G3rmExQQ/o.jpg,7710 Long Point Rd,, ,Houston,TX,77055,$$,4.0,https://www.yelp.com/biz/the-branch-houston-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,37.0
carriage-house-café-houston-2,Carriage House Café,29.92507,-95.5176,+12814692002,https://s3-media2.fl.yelpcdn.com/bphoto/ai-jkMyp6GANYUrr6f-p4A/o.jpg,7955 Fallbrook Dr,,,Houston,TX,77064,$$,4.0,https://www.yelp.com/biz/carriage-house-caf%C3%A9-houston-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,153.0
happy-fatz-houston,Happy Fatz,29.7816986574,-95.3955731779,+17134263554,https://s3-media2.fl.yelpcdn.com/bphoto/Ec25-62hF-iQv27loUv_Rg/o.jpg,3510 White Oak Dr,,,Houston,TX,77007,$,4.5,https://www.yelp.com/biz/happy-fatz-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,613.0
bonfire-wings-houston,Bonfire Wings,29.7934799194,-95.1931991577,+17134516656,https://s3-media3.fl.yelpcdn.com/bphoto/jyuzdfnJ7lXSPnE9AawCAw/o.jpg,13030 Woodforest Blvd,,,Houston,TX,77015,$$,4.0,https://www.yelp.com/biz/bonfire-wings-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,65.0
franks-grill-houston,Frank's Grill,29.69293,-95.29947,+17136493296,https://s3-media1.fl.yelpcdn.com/bphoto/vkmypdc7xbBQdYAE439-Cg/o.jpg,4702 Telephone Rd,,,Houston,TX,77087,$,4.0,https://www.yelp.com/biz/franks-grill-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,115.0
pappas-seafood-house-houston-5,Pappas Seafood House,29.929591,-95.412959,+12819999928,https://s3-media4.fl.yelpcdn.com/bphoto/1yjHWPDLD3Tk3reg-RH-dg/o.jpg,11301 I-45 N,,,Houston,TX,77037,$$,3.5,https://www.yelp.com/biz/pappas-seafood-house-houston-5?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,117.0
hs-green-houston-4,HS Green,29.732559989,-95.4640570655,+17139043547,https://s3-media2.fl.yelpcdn.com/bphoto/qX4i2muwhAZqxWQSU2WECQ/o.jpg,5092 Richmond Ave,,,Houston,TX,77056,$$,4.5,https://www.yelp.com/biz/hs-green-houston-4?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,182.0
zydeco-louisiana-diner-houston,Zydeco Louisiana Diner,29.75109,-95.3673699,+17137592001,https://s3-media3.fl.yelpcdn.com/bphoto/HJv9p6fyzViLlE2qzdZpkg/o.jpg,1119 Pease St,,,Houston,TX,77002,$$,4.5,https://www.yelp.com/biz/zydeco-louisiana-diner-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,139.0
